California-California Common Core State Standards Mathematics,5,S2513827,##-CA.MA.5.MAD.B,Geometric measurement: understand concepts of volume and relate volume to multiplication and to addition.,S2513828,5.MD.3,Recognize volume as an attribute of solid figures and understand concepts of volume measurement.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513828,5.MD.3,Recognize volume as an attribute of solid figures and understand concepts of volume measurement.,S2513829,5.MD.3.a,"A cube with side length 1 unit, called a ""unit cube,"" is said to have ""one cubic unit"" of volume, and can be used to measure volume.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513828,5.MD.3,Recognize volume as an attribute of solid figures and understand concepts of volume measurement.,S2513830,5.MD.3.b,A solid figure which can be packed without gaps or overlaps using n unit cubes is said to have a volume of n cubic units.,Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513827,##-CA.MA.5.MAD.B,Geometric measurement: understand concepts of volume and relate volume to multiplication and to addition.,S2513831,5.MD.4,"Measure volumes by counting unit cubes, using cubic cm, cubic in, cubic ft, and improvised units.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513827,##-CA.MA.5.MAD.B,Geometric measurement: understand concepts of volume and relate volume to multiplication and to addition.,S2513832,5.MD.5,Relate volume to the operations of multiplication and addition and solve real world and mathematical problems involving volume.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513832,5.MD.5,Relate volume to the operations of multiplication and addition and solve real world and mathematical problems involving volume.,S2513833,5.MD.5.a,"Find the volume of a right rectangular prism with whole-number side lengths by packing it with unit cubes, and show that the volume is the same as would be found by multiplying the edge lengths, equivalently by multiplying the height by the area of the base. Represent threefold whole-number products as volumes, e.g., to represent the associative property of multiplication.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513832,5.MD.5,Relate volume to the operations of multiplication and addition and solve real world and mathematical problems involving volume.,S2513834,5.MD.5.b,Apply the formulas V = l × w × h and V = b × h for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513832,5.MD.5,Relate volume to the operations of multiplication and addition and solve real world and mathematical problems involving volume.,S2513835,5.MD.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513766,##-CA.MA.K-3.MAD,Measurement and Data,S2513825,##-CA.MA.5.MAD.C,Convert like measurement units within a given measurement system.,Cluster,ELO
California-California Common Core State Standards Mathematics,5,S2513825,##-CA.MA.5.MAD.C,Convert like measurement units within a given measurement system.,S2513826,5.MD.1,"Convert among different-sized standard measurement units within a given measurement system (e.g., convert 5 cm to 0.05 m), and use these conversions in solving multi-step, real world problems.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,"3,2,1,K",D2513639,##-CA.MA.K-3,"Senate Bill 1200, Statutes of 2012, called for modification of the California additions to the Common Core State Standards for Mathematics. The California Common Core State Standards: Mathematics (CA CCSSM) were modified January 16, 2013, following the recommendation of State Superintendent of Public Instruction (SSPI) Tom Torlakson.",S2513836,##-CA.MA.K-3.G,Geometry,Domain,TLO
California-California Common Core State Standards Mathematics,K,S2513836,##-CA.MA.K-3.G,Geometry,S2513841,##-CA.MA.K.G.A,"Analyze, compare, create, and compose shapes.",Cluster,ELO
California-California Common Core State Standards Mathematics,K,S2513841,##-CA.MA.K.G.A,"Analyze, compare, create, and compose shapes.",S2513842,K.G.4,"Analyze and compare two- and three-dimensional shapes, in different sizes and orientations, using informal language to describe their similarities, differences, parts (e.g., number of sides and vertices/""corners"") and other attributes (e.g., having sides of equal length).",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,K,S2513841,##-CA.MA.K.G.A,"Analyze, compare, create, and compose shapes.",S2513843,K.G.5,"Model shapes in the world by building shapes from components (e.g., sticks and clay balls) and drawing shapes.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,K,S2513841,##-CA.MA.K.G.A,"Analyze, compare, create, and compose shapes.",S2513844,K.G.6,Compose simple shapes to form larger shapes.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,K,S2513836,##-CA.MA.K-3.G,Geometry,S2513837,##-CA.MA.K.G.B,"Identify and describe shapes (squares, circles, triangles, rectangles, hexagons, cubes, cones, cylinders, and spheres).",Cluster,ELO
California-California Common Core State Standards Mathematics,K,S2513837,##-CA.MA.K.G.B,"Identify and describe shapes (squares, circles, triangles, rectangles, hexagons, cubes, cones, cylinders, and spheres).",S2513838,K.G.1,"Describe objects in the environment using names of shapes, and describe the relative positions of these objects using terms such as above, below, beside, in front of, behind, and next to.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,K,S2513837,##-CA.MA.K.G.B,"Identify and describe shapes (squares, circles, triangles, rectangles, hexagons, cubes, cones, cylinders, and spheres).",S2513839,K.G.2,Correctly name shapes regardless of their orientations or overall size.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,K,S2513837,##-CA.MA.K.G.B,"Identify and describe shapes (squares, circles, triangles, rectangles, hexagons, cubes, cones, cylinders, and spheres).",S2513840,K.G.3,"Identify shapes as two-dimensional (lying in a plane, ""flat"") or three-dimensional (""solid"").",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,1,S2513836,##-CA.MA.K-3.G,Geometry,S2513845,##-CA.MA.1.G.A,Reason with shapes and their attributes.,Cluster,ELO
California-California Common Core State Standards Mathematics,1,S2513845,##-CA.MA.1.G.A,Reason with shapes and their attributes.,S2513846,1.G.1,"Distinguish between defining attributes (e.g., triangles are closed and three-sided) versus non-defining attributes (e.g., color, orientation, overall size); build and draw shapes to possess defining attributes.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,1,S2513845,##-CA.MA.1.G.A,Reason with shapes and their attributes.,S2513847,1.G.2,"Compose two-dimensional shapes (rectangles, squares, trapezoids, triangles, half-circles, and quarter-circles) or three-dimensional shapes (cubes, right rectangular prisms, right circular cones, and right circular cylinders) to create a composite shape, and compose new shapes from the composite shape.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,1,S2513845,##-CA.MA.1.G.A,Reason with shapes and their attributes.,S2513848,1.G.3,"Partition circles and rectangles into two and four equal shares, describe the shares using the words halves, fourths, and quarters, and use the phrases half of, fourth of, and quarter of. Describe the whole as two of, or four of the shares. Understand for these examples that decomposing into more equal shares creates smaller shares.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,2,S2513836,##-CA.MA.K-3.G,Geometry,S2513849,##-CA.MA.2.G.A,Reason with shapes and their attributes.,Cluster,ELO
California-California Common Core State Standards Mathematics,2,S2513849,##-CA.MA.2.G.A,Reason with shapes and their attributes.,S2513850,2.G.1,"Recognize and draw shapes having specified attributes, such as a given number of angles or a given number of equal faces. Identify triangles, quadrilaterals, pentagons, hexagons, and cubes.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,2,S2513849,##-CA.MA.2.G.A,Reason with shapes and their attributes.,S2513851,2.G.2,Partition a rectangle into rows and columns of same-size squares and count to find the total number of them.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,2,S2513849,##-CA.MA.2.G.A,Reason with shapes and their attributes.,S2513852,2.G.3,"Partition circles and rectangles into two, three, or four equal shares, describe the shares using the words halves, thirds, half of, a third of, etc., and describe the whole as two halves, three thirds, four fourths. Recognize that equal shares of identical wholes need not have the same shape.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,3,S2513836,##-CA.MA.K-3.G,Geometry,S2513853,##-CA.MA.3.G.A,Reason with shapes and their attributes.,Cluster,ELO
California-California Common Core State Standards Mathematics,3,S2513853,##-CA.MA.3.G.A,Reason with shapes and their attributes.,S2513854,3.G.1,"Understand that shapes in different categories (e.g., rhombuses, rectangles, and others) may share attributes (e.g., having four sides), and that the shared attributes can define a larger category (e.g., quadrilaterals). Recognize rhombuses, rectangles, and squares as examples of quadrilaterals, and draw examples of quadrilaterals that do not belong to any of these subcategories.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,3,S2513853,##-CA.MA.3.G.A,Reason with shapes and their attributes.,S2513855,3.G.2,Partition shapes into parts with equal areas. Express the area of each part as a unit fraction of the whole.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513836,##-CA.MA.K-3.G,Geometry,S2513856,##-CA.MA.4.G.A,"Draw and identify lines and angles, and classify shapes by properties of their lines and angles.",Cluster,ELO
California-California Common Core State Standards Mathematics,4,S2513856,##-CA.MA.4.G.A,"Draw and identify lines and angles, and classify shapes by properties of their lines and angles.",S2513857,4.G.1,"Draw points, lines, line segments, rays, angles (right, acute, obtuse), and perpendicular and parallel lines. Identify these in two-dimensional figures.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513856,##-CA.MA.4.G.A,"Draw and identify lines and angles, and classify shapes by properties of their lines and angles.",S2513858,4.G.2,"Classify two-dimensional figures based on the presence or absence of parallel or perpendicular lines, or the presence or absence of angles of a specified size. Recognize right triangles as a category, and identify right triangles. (Two-dimensional shapes should include special triangles, e.g., equilateral, isosceles, scalene, and special quadrilaterals, e.g., rhombus, square, rectangle, parallelogram, trapezoid.)",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513856,##-CA.MA.4.G.A,"Draw and identify lines and angles, and classify shapes by properties of their lines and angles.",S2513859,4.G.3,Recognize a line of symmetry for a two-dimensional figure as a line across the figure such that the figure can be folded along the line into matching parts. Identify line-symmetric figures and draw lines of symmetry.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513836,##-CA.MA.K-3.G,Geometry,S2513860,##-CA.MA.5.G.A,Graph points on the coordinate plane to solve real-world and mathematical problems.,Cluster,ELO
California-California Common Core State Standards Mathematics,5,S2513860,##-CA.MA.5.G.A,Graph points on the coordinate plane to solve real-world and mathematical problems.,S2513861,5.G.1,"Use a pair of perpendicular number lines, called axes, to define a coordinate system, with the intersection of the lines (the origin) arranged to coincide with the 0 on each line and a given point in the plane located by using an ordered pair of numbers, called its coordinates. Understand that the first number indicates how far to travel from the origin in the direction of one axis, and the second number indicates how far to travel in the direction of the second axis, with the convention that the names of the two axes and the coordinates correspond (e.g., x-axis and x-coordinate, y-axis and y-coordinate).",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513860,##-CA.MA.5.G.A,Graph points on the coordinate plane to solve real-world and mathematical problems.,S2513862,5.G.2,"Represent real world and mathematical problems by graphing points in the first quadrant of the coordinate plane, and interpret coordinate values of points in the context of the situation.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513836,##-CA.MA.K-3.G,Geometry,S2513863,##-CA.MA.5.G.B,Classify two-dimensional figures into categories based on their properties.,Cluster,ELO
California-California Common Core State Standards Mathematics,5,S2513863,##-CA.MA.5.G.B,Classify two-dimensional figures into categories based on their properties.,S2513864,5.G.3,Understand that attributes belonging to a category of two-dimensional figures also belong to all subcategories of that category.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513863,##-CA.MA.5.G.B,Classify two-dimensional figures into categories based on their properties.,S2513865,5.G.4,Classify two-dimensional figures in a hierarchy based on properties.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,6,S2513836,##-CA.MA.K-3.G,Geometry,S2513866,##-CA.MA.6.G.A,"Solve real-world and mathematical problems involving area, surface area, and volume.",Cluster,ELO
California-California Common Core State Standards Mathematics,6,S2513866,##-CA.MA.6.G.A,"Solve real-world and mathematical problems involving area, surface area, and volume.",S2513867,6.G.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,6,S2513866,##-CA.MA.6.G.A,"Solve real-world and mathematical problems involving area, surface area, and volume.",S2513868,6.G.2,"Find the volume of a right rectangular prism with fractional edge lengths by packing it with unit cubes of the appropriate unit fraction edge lengths, and show that the volume is the same as would be found by multiplying the edge lengths of the prism. Apply the formulas V = l w h and V = b h to find volumes of right rectangular prisms with fractional edge lengths in the context of solving real-world and mathematical problems.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,6,S2513866,##-CA.MA.6.G.A,"Solve real-world and mathematical problems involving area, surface area, and volume.",S2513869,6.G.3,Draw polygons in the coordinate plane given coordinates for the vertices; use coordinates to find the length of a side joining points with the same first coordinate or the same second coordinate. Apply these techniques in the context of solving real-world and mathematical problems.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,6,S2513866,##-CA.MA.6.G.A,"Solve real-world and mathematical problems involving area, surface area, and volume.",S2513870,6.G.4,"Represent three-dimensional figures using nets made up of rectangles and triangles, and use the nets to find the surface area of these figures. Apply these techniques in the context of solving real-world and mathematical problems.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,7,S2513836,##-CA.MA.K-3.G,Geometry,S2513871,##-CA.MA.7.G.A,"Draw, construct, and describe geometrical figures and describe the relationships between them.",Cluster,ELO
California-California Common Core State Standards Mathematics,7,S2513871,##-CA.MA.7.G.A,"Draw, construct, and describe geometrical figures and describe the relationships between them.",S2513872,7.G.1,"Solve problems involving scale drawings of geometric figures, including computing actual lengths and areas from a scale drawing and reproducing a scale drawing at a different scale.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,7,S2513871,##-CA.MA.7.G.A,"Draw, construct, and describe geometrical figures and describe the relationships between them.",S2513873,7.G.2,"Draw (freehand, with ruler and protractor, and with technology) geometric shapes with given conditions. Focus on constructing triangles from three measures of angles or sides, noticing when the conditions determine a unique triangle, more than one triangle, or no triangle.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,7,S2513871,##-CA.MA.7.G.A,"Draw, construct, and describe geometrical figures and describe the relationships between them.",S2513874,7.G.3,"Describe the two-dimensional figures that result from slicing three-dimensional figures, as in plane sections of right rectangular prisms and right rectangular pyramids.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,7,S2513836,##-CA.MA.K-3.G,Geometry,S2513875,##-CA.MA.7.G.B,"Solve real-life and mathematical problems involving angle measure, area, surface area, and volume.",Cluster,ELO
California-California Common Core State Standards Mathematics,7,S2513875,##-CA.MA.7.G.B,"Solve real-life and mathematical problems involving angle measure, area, surface area, and volume.",S2513876,7.G.4,Know the formulas for the area and circumference of a circle and use them to solve problems; give an informal derivation of the relationship between the circumference and area of a circle.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,7,S2513875,##-CA.MA.7.G.B,"Solve real-life and mathematical problems involving angle measure, area, surface area, and volume.",S2513877,7.G.5,"Use facts about supplementary, complementary, vertical, and adjacent angles in a multi-step problem to write and solve simple equations for an unknown angle in a figure.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,7,S2513875,##-CA.MA.7.G.B,"Solve real-life and mathematical problems involving angle measure, area, surface area, and volume.",S2513878,7.G.6,"Solve real-world and mathematical problems involving area, volume and surface area of two- and three-dimensional objects composed of triangles, quadrilaterals, polygons, cubes, and right prisms.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513836,##-CA.MA.K-3.G,Geometry,S2513879,##-CA.MA.8.G.A,"Understand congruence and similarity using physical models, transparencies, or geometry software.",Cluster,ELO
California-California Common Core State Standards Mathematics,8,S2513879,##-CA.MA.8.G.A,"Understand congruence and similarity using physical models, transparencies, or geometry software.",S2513880,8.G.1,"Verify experimentally the properties of rotations, reflections, and translations:",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513880,8.G.1,"Verify experimentally the properties of rotations, reflections, and translations:",S2513881,8.G.1.a,"Lines are taken to lines, and line segments to line segments of the same length.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513880,8.G.1,"Verify experimentally the properties of rotations, reflections, and translations:",S2513882,8.G.1.b,Angles are taken to angles of the same measure.,Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513880,8.G.1,"Verify experimentally the properties of rotations, reflections, and translations:",S2513883,8.G.1.c,Parallel lines are taken to parallel lines.,Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513879,##-CA.MA.8.G.A,"Understand congruence and similarity using physical models, transparencies, or geometry software.",S2513884,8.G.2,"Understand that a two-dimensional figure is congruent to another if the second can be obtained from the first by a sequence of rotations, reflections, and translations; given two congruent figures, describe a sequence that exhibits the congruence between them.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513879,##-CA.MA.8.G.A,"Understand congruence and similarity using physical models, transparencies, or geometry software.",S2513885,8.G.3,"Describe the effect of dilations, translations, rotations, and reflections on two-dimensional figures using coordinates.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513879,##-CA.MA.8.G.A,"Understand congruence and similarity using physical models, transparencies, or geometry software.",S2513886,8.G.4,"Understand that a two-dimensional figure is similar to another if the second can be obtained from the first by a sequence of rotations, reflections, translations, and dilations; given two similar two-dimensional figures, describe a sequence that exhibits the similarity between them.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513879,##-CA.MA.8.G.A,"Understand congruence and similarity using physical models, transparencies, or geometry software.",S2513887,8.G.5,"Use informal arguments to establish facts about the angle sum and exterior angle of triangles, about the angles created when parallel lines are cut by a transversal, and the angle-angle criterion for similarity of triangles.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513836,##-CA.MA.K-3.G,Geometry,S2513888,##-CA.MA.8.G.B,Understand and apply the Pythagorean Theorem.,Cluster,ELO
California-California Common Core State Standards Mathematics,8,S2513888,##-CA.MA.8.G.B,Understand and apply the Pythagorean Theorem.,S2513889,8.G.6,Explain a proof of the Pythagorean Theorem and its converse.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513888,##-CA.MA.8.G.B,Understand and apply the Pythagorean Theorem.,S2513890,8.G.7,Apply the Pythagorean Theorem to determine unknown side lengths in right triangles in real-world and mathematical problems in two and three dimensions.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513888,##-CA.MA.8.G.B,Understand and apply the Pythagorean Theorem.,S2513891,8.G.8,Apply the Pythagorean Theorem to find the distance between two points in a coordinate system.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,8,S2513836,##-CA.MA.K-3.G,Geometry,S2513892,##-CA.MA.8.G.C,"Solve real-world and mathematical problems involving volume of cylinders, cones, and spheres.",Cluster,ELO
California-California Common Core State Standards Mathematics,8,S2513892,##-CA.MA.8.G.C,"Solve real-world and mathematical problems involving volume of cylinders, cones, and spheres.",S2513893,8.G.9,"Know the formulas for the volumes of cones, cylinders, and spheres and use them to solve real-world and mathematical problems.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,"5,4,3",D2513639,##-CA.MA.K-3,"Senate Bill 1200, Statutes of 2012, called for modification of the California additions to the Common Core State Standards for Mathematics. The California Common Core State Standards: Mathematics (CA CCSSM) were modified January 16, 2013, following the recommendation of State Superintendent of Public Instruction (SSPI) Tom Torlakson.",S2513894,##-CA.MA.3-5.NAOF,Number and Operations—Fractions,Domain,TLO
California-California Common Core State Standards Mathematics,3,S2513894,##-CA.MA.3-5.NAOF,Number and Operations—Fractions,S2513895,##-CA.MA.3.NAOF.A,Develop understanding of fractions as numbers.,Cluster,ELO
California-California Common Core State Standards Mathematics,3,S2513895,##-CA.MA.3.NAOF.A,Develop understanding of fractions as numbers.,S2513896,3.NF.1,Understand a fraction 1/b as the quantity formed by 1 part when a whole is partitioned into b equal parts; understand a fraction a/b as the quantity formed by a parts of size 1/b.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,3,S2513895,##-CA.MA.3.NAOF.A,Develop understanding of fractions as numbers.,S2513897,3.NF.2,Understand a fraction as a number on the number line; represent fractions on a number line diagram.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,3,S2513897,3.NF.2,Understand a fraction as a number on the number line; represent fractions on a number line diagram.,S2513898,3.NF.2.a,Represent a fraction 1/b on a number line diagram by defining the interval from 0 to 1 as the whole and partitioning it into b equal parts. Recognize that each part has size 1/b and that the endpoint of the part based at 0 locates the number 1/b on the number line.,Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,3,S2513897,3.NF.2,Understand a fraction as a number on the number line; represent fractions on a number line diagram.,S2513899,3.NF.2.b,Represent a fraction a/b on a number line diagram by marking off a lengths 1/b from 0. Recognize that the resulting interval has size a/b and that its endpoint locates the number a/b on the number line.,Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,3,S2513895,##-CA.MA.3.NAOF.A,Develop understanding of fractions as numbers.,S2513900,3.NF.3,"Explain equivalence of fractions in special cases, and compare fractions by reasoning about their size.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,3,S2513900,3.NF.3,"Explain equivalence of fractions in special cases, and compare fractions by reasoning about their size.",S2513901,3.NF.3.a,"Understand two fractions as equivalent (equal) if they are the same size, or the same point on a number line.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,3,S2513900,3.NF.3,"Explain equivalence of fractions in special cases, and compare fractions by reasoning about their size.",S2513902,3.NF.3.b,"Recognize and generate simple equivalent fractions, e.g., 1/2 = 2/4, 4/6 = 2/3). Explain why the fractions are equivalent, e.g., by using a visual fraction model.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,3,S2513900,3.NF.3,"Explain equivalence of fractions in special cases, and compare fractions by reasoning about their size.",S2513903,3.NF.3.c,"Express whole numbers as fractions, and recognize fractions that are equivalent to whole numbers.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,3,S2513900,3.NF.3,"Explain equivalence of fractions in special cases, and compare fractions by reasoning about their size.",S2513904,3.NF.3.d,"Compare two fractions with the same numerator or the same denominator by reasoning about their size. Recognize that comparisons are valid only when the two fractions refer to the same whole. Record the results of comparisons with the symbols >, =, or <, and justify the conclusions, e.g., by using a visual fraction model.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513894,##-CA.MA.3-5.NAOF,Number and Operations—Fractions,S2513905,##-CA.MA.4.NAOF.A,Extend understanding of fraction equivalence and ordering.,Cluster,ELO
California-California Common Core State Standards Mathematics,4,S2513905,##-CA.MA.4.NAOF.A,Extend understanding of fraction equivalence and ordering.,S2513906,4.NF.1,"Explain why a fraction a/b is equivalent to a fraction (n × a)/(n × b) by using visual fraction models, with attention to how the number and size of the parts differ even though the two fractions themselves are the same size. Use this principle to recognize and generate equivalent fractions.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513905,##-CA.MA.4.NAOF.A,Extend understanding of fraction equivalence and ordering.,S2513907,4.NF.2,"Compare two fractions with different numerators and different denominators, e.g., by creating common denominators or numerators, or by comparing to a benchmark fraction such as 1/2. Recognize that comparisons are valid only when the two fractions refer to the same whole. Record the results of comparisons with symbols >, =, or <, and justify the conclusions, e.g., by using a visual fraction model.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513894,##-CA.MA.3-5.NAOF,Number and Operations—Fractions,S2513908,##-CA.MA.4.NAOF.B,Build fractions from unit fractions by applying and extending previous understandings of operations on whole numbers.,Cluster,ELO
California-California Common Core State Standards Mathematics,4,S2513908,##-CA.MA.4.NAOF.B,Build fractions from unit fractions by applying and extending previous understandings of operations on whole numbers.,S2513909,4.NF.3,Understand a fraction a/b with a > 1 as a sum of fractions 1/b.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513909,4.NF.3,Understand a fraction a/b with a > 1 as a sum of fractions 1/b.,S2513910,4.NF.3.a,Understand addition and subtraction of fractions as joining and separating parts referring to the same whole.,Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513909,4.NF.3,Understand a fraction a/b with a > 1 as a sum of fractions 1/b.,S2513911,4.NF.3.b,"Decompose a fraction into a sum of fractions with the same denominator in more than one way, recording each decomposition by an equation. Justify decompositions, e.g., by using a visual fraction model.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513909,4.NF.3,Understand a fraction a/b with a > 1 as a sum of fractions 1/b.,S2513912,4.NF.3.c,"Add and subtract mixed numbers with like denominators, e.g., by replacing each mixed number with an equivalent fraction, and/or by using properties of operations and the relationship between addition and subtraction.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513909,4.NF.3,Understand a fraction a/b with a > 1 as a sum of fractions 1/b.,S2513913,4.NF.3.d,"Solve word problems involving addition and subtraction of fractions referring to the same whole and having like denominators, e.g., by using visual fraction models and equations to represent the problem.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513908,##-CA.MA.4.NAOF.B,Build fractions from unit fractions by applying and extending previous understandings of operations on whole numbers.,S2513914,4.NF.4,Apply and extend previous understandings of multiplication to multiply a fraction by a whole number.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513914,4.NF.4,Apply and extend previous understandings of multiplication to multiply a fraction by a whole number.,S2513915,4.NF.4.a,Understand a fraction a/b as a multiple of 1/b.,Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513914,4.NF.4,Apply and extend previous understandings of multiplication to multiply a fraction by a whole number.,S2513916,4.NF.4.b,"Understand a multiple of a/b as a multiple of 1/b, and use this understanding to multiply a fraction by a whole number.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513914,4.NF.4,Apply and extend previous understandings of multiplication to multiply a fraction by a whole number.,S2513917,4.NF.4.c,"Solve word problems involving multiplication of a fraction by a whole number, e.g., by using visual fraction models and equations to represent the problem.",Component,SUB_SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513894,##-CA.MA.3-5.NAOF,Number and Operations—Fractions,S2513918,##-CA.MA.4.NAOF.C,"Understand decimal notation for fractions, and compare decimal fractions.",Cluster,ELO
California-California Common Core State Standards Mathematics,4,S2513918,##-CA.MA.4.NAOF.C,"Understand decimal notation for fractions, and compare decimal fractions.",S2513919,4.NF.5,"Express a fraction with denominator 10 as an equivalent fraction with denominator 100, and use this technique to add two fractions with respective denominators 10 and 100.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513918,##-CA.MA.4.NAOF.C,"Understand decimal notation for fractions, and compare decimal fractions.",S2513920,4.NF.6,Use decimal notation for fractions with denominators 10 or 100.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,4,S2513918,##-CA.MA.4.NAOF.C,"Understand decimal notation for fractions, and compare decimal fractions.",S2513921,4.NF.7,"Compare two decimals to hundredths by reasoning about their size. Recognize that comparisons are valid only when the two decimals refer to the same whole. Record the results of comparisons with the symbols >, =, or <, and justify the conclusions, e.g., by using the number line or another visual model.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513894,##-CA.MA.3-5.NAOF,Number and Operations—Fractions,S2513922,##-CA.MA.5.NAOF.A,Use equivalent fractions as a strategy to add and subtract fractions.,Cluster,ELO
California-California Common Core State Standards Mathematics,5,S2513922,##-CA.MA.5.NAOF.A,Use equivalent fractions as a strategy to add and subtract fractions.,S2513923,5.NF.1,Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators.,Standard,SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513922,##-CA.MA.5.NAOF.A,Use equivalent fractions as a strategy to add and subtract fractions.,S2513924,5.NF.2,"Solve word problems involving addition and subtraction of fractions referring to the same whole, including cases of unlike denominators, e.g., by using visual fraction models or equations to represent the problem. Use benchmark fractions and number sense of fractions to estimate mentally and assess the reasonableness of answers.",Standard,SUB_ELO
California-California Common Core State Standards Mathematics,5,S2513894,##-CA.MA.3-5.NAOF,Number and Operations—Fractions,S2513925,##-CA.MA.5.NAOF.B,Apply and extend previous understandings of multiplication and division to multiply and divide fractions.,Cluster,ELO
